timestamp,turbidity,tds,ph,temperature,quality,diseases
2025-10-17 11:32:58,100.0,8.15,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:03,100.0,8.15,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:09,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:14,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:20,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:25,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:32,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:38,100.0,8.15,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:45,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:51,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:33:57,100.0,8.15,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:03,100.0,8.15,5.33,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:09,100.0,6.52,5.33,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:15,100.0,6.52,5.33,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:20,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:26,100.0,6.52,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:31,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:37,100.0,6.52,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:43,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:48,100.0,8.15,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:34:54,100.0,8.15,5.36,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:35:01,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:38:50,100.0,6.52,5.33,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:38:53,100.0,8.15,5.33,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:38:55,100.0,8.15,5.36,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:44:01,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:44:04,100.0,6.52,5.33,30.5,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:44:06,100.0,6.52,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:44:09,100.0,8.15,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:44:12,100.0,8.15,5.33,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:44:14,100.0,6.52,5.31,30.44,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:45:36,100.0,19.55,5.71,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:45:41,100.0,6.52,5.25,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:45:47,100.0,6.52,5.25,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:45:53,100.0,6.52,5.28,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:45:59,100.0,8.15,5.25,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:04,100.0,6.52,5.25,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:10,100.0,6.52,5.25,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:16,100.0,6.52,5.33,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:21,100.0,6.52,5.28,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:27,100.0,6.52,5.25,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:33,100.0,6.52,5.25,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:39,100.0,6.52,5.28,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:44,100.0,6.52,5.28,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:49,100.0,6.52,5.28,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:46:55,100.0,6.52,5.36,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:47:01,100.0,6.52,5.36,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:47:07,100.0,6.52,5.33,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:47:12,100.0,6.52,5.28,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:47:18,0.0,6.52,5.28,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:47:23,100.0,6.52,5.28,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:47:29,0.0,6.52,5.31,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:47:35,0.0,6.52,5.31,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:47:40,0.36,6.52,5.28,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:47:46,100.0,6.52,5.22,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:47:52,0.0,6.52,5.28,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:47:57,0.0,6.52,5.25,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:48:03,0.0,6.52,5.31,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:48:08,100.0,6.52,5.25,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:48:14,100.0,6.52,5.28,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:48:19,100.0,6.52,5.33,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:48:25,48.15,6.52,5.31,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:48:30,0.0,6.52,5.36,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:48:36,72.59,6.52,5.28,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:48:41,0.0,6.52,5.33,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:48:47,0.0,6.52,5.31,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:48:53,57.92,6.52,5.25,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:49:00,83.45,8.15,5.25,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:49:06,53.58,6.52,5.33,30.19,MEDIUM RISK ⚠️,"Diarrhea, Skin Irritation"
2025-10-17 11:49:11,0.0,6.52,4.46,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:49:17,79.1,8.15,4.41,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:49:23,0.0,6.52,6.01,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:49:30,34.57,6.52,5.71,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:49:36,0.0,6.52,5.66,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:49:41,0.0,6.52,5.63,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:49:47,0.0,6.52,5.58,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:49:53,62.27,6.52,5.47,30.12,MEDIUM RISK ⚠️,"Diarrhea, Skin Irritation"
2025-10-17 11:49:59,0.0,6.52,5.52,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:50:04,3.07,6.52,5.5,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:50:10,54.12,8.15,5.41,30.12,MEDIUM RISK ⚠️,"Diarrhea, Skin Irritation"
2025-10-17 11:50:16,61.18,6.52,5.41,30.12,MEDIUM RISK ⚠️,"Diarrhea, Skin Irritation"
2025-10-17 11:50:22,66.07,6.52,5.39,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:50:27,0.0,6.52,5.47,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:50:33,61.18,6.52,5.36,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:50:39,37.29,8.15,5.41,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:50:45,0.0,8.15,5.41,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:50:51,0.0,6.52,5.41,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:50:56,0.0,6.52,5.41,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:51:02,74.76,6.52,5.33,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:51:07,0.0,8.15,5.41,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:51:13,13.94,8.15,5.33,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:51:19,0.0,8.15,5.39,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:51:24,0.0,6.52,5.39,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:51:30,0.0,8.15,5.39,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:51:35,51.41,6.52,5.31,30.19,MEDIUM RISK ⚠️,"Diarrhea, Skin Irritation"
2025-10-17 11:51:42,26.43,6.52,5.33,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:51:47,0.0,8.15,5.36,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:51:53,0.0,6.52,5.36,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:51:58,0.0,6.52,5.31,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:52:04,0.0,6.52,5.36,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:52:10,87.25,8.15,5.28,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:52:16,0.0,8.15,5.36,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:52:21,55.75,6.52,5.28,30.12,MEDIUM RISK ⚠️,"Diarrhea, Skin Irritation"
2025-10-17 11:52:27,81.28,8.15,5.28,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:52:33,0.0,6.52,5.33,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:52:39,0.0,6.52,5.33,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:52:45,85.62,6.52,5.25,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:52:51,0.0,6.52,5.33,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:52:57,84.53,6.52,5.25,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:53:03,42.17,6.52,5.31,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:53:08,68.78,8.15,5.22,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:53:14,79.65,6.52,5.28,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:53:20,62.81,6.52,5.25,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:53:27,0.0,6.52,5.31,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:53:33,81.82,6.52,5.28,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:53:39,0.0,6.52,5.33,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:53:45,71.5,6.52,5.25,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:53:50,0.0,8.15,5.31,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:53:56,26.43,6.52,5.28,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:54:02,75.3,8.15,5.2,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:54:09,0.0,6.52,5.31,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:54:14,80.73,6.52,5.22,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:54:20,29.68,6.52,5.22,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:54:25,0.0,6.52,5.31,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:54:31,0.0,6.52,5.31,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:54:37,34.03,6.52,5.28,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:54:43,61.72,8.15,5.22,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:54:48,0.0,6.52,5.28,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:54:54,33.49,6.52,5.28,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:54:59,0.0,6.52,5.31,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:55:05,0.0,6.52,5.28,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:55:10,0.0,8.15,5.31,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:55:16,0.0,8.15,5.28,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:55:21,60.64,6.52,5.2,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:55:27,0.0,8.15,5.28,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:55:32,0.0,6.52,5.25,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:55:38,0.0,6.52,5.28,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:55:43,27.51,6.52,5.25,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:55:49,0.9,6.52,5.25,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:55:55,20.99,6.52,5.25,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:56:00,16.11,6.52,5.22,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:56:06,89.96,6.52,5.17,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:56:11,78.02,6.52,5.17,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:56:17,10.13,6.52,5.2,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:56:22,0.0,6.52,5.25,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:56:28,5.79,6.52,5.17,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:56:33,0.0,6.52,5.2,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:56:40,0.0,6.52,5.17,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:56:45,41.63,6.52,5.14,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:56:51,71.5,6.52,5.09,30.19,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:56:56,0.0,6.52,5.17,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:57:02,0.0,6.52,5.14,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:57:08,85.08,6.52,5.09,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:57:13,0.0,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:57:19,0.0,4.89,5.17,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:57:24,44.89,6.52,5.11,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:57:30,14.48,6.52,5.11,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:57:37,72.59,6.52,5.11,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:57:42,89.42,6.52,5.09,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:57:48,38.37,6.52,5.11,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:57:53,0.0,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:57:59,0.0,6.52,5.17,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:58:04,45.43,6.52,5.11,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:58:10,0.0,6.52,5.11,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:58:16,93.22,6.52,5.11,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:58:21,22.62,6.52,5.11,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:58:27,0.0,4.89,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:58:32,0.0,6.52,5.2,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:58:38,73.13,6.52,5.11,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:58:43,0.0,6.52,5.14,30.19,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:58:49,36.2,4.89,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:58:55,0.0,6.52,5.17,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:59:01,30.77,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:59:07,0.0,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:59:13,0.0,6.52,5.17,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:59:18,69.33,8.15,5.11,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:59:24,0.0,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:59:30,75.84,6.52,5.09,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:59:36,23.17,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:59:42,74.22,6.52,5.09,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:59:48,13.94,6.52,5.11,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:59:53,0.0,6.52,5.14,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:59:59,74.22,6.52,5.09,30.31,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:00:04,0.0,6.52,5.11,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:00:11,75.84,6.52,5.09,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:00:16,26.97,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:00:22,6.33,6.52,5.11,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:00:27,0.0,6.52,5.17,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:00:33,73.67,6.52,5.06,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:00:39,0.0,6.52,5.11,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:00:45,70.41,6.52,5.06,30.31,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:00:50,16.65,6.52,5.09,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:00:57,0.0,6.52,5.14,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:01:02,0.0,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:01:08,80.73,6.52,5.09,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:01:13,0.0,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:01:19,81.28,8.15,5.09,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:01:25,7.42,6.52,5.09,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:01:30,0.0,6.52,5.14,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:01:36,87.79,6.52,5.09,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:01:41,0.0,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:01:47,31.86,6.52,5.11,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:01:52,0.0,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:01:58,10.13,6.52,5.14,30.25,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:02:03,59.01,6.52,5.11,30.25,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:02:09,11.22,6.52,5.11,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:02:14,0.0,6.52,5.14,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:02:20,70.41,6.52,5.09,30.31,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:02:27,4.7,8.15,5.14,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:02:32,59.01,6.52,5.11,30.31,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:02:39,65.53,8.15,5.06,30.31,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:02:44,0.0,6.52,5.11,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:02:50,60.64,6.52,5.09,30.31,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:02:56,0.0,6.52,5.09,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:03:02,80.19,6.52,5.06,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:03:07,68.78,8.15,5.09,30.31,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:03:13,61.72,6.52,5.09,30.31,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:03:18,34.57,6.52,5.09,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:03:24,36.74,6.52,5.11,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:03:29,0.0,6.52,5.11,30.31,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:03:35,75.3,6.52,5.09,30.37,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:03:40,0.0,6.52,5.11,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:03:46,0.0,6.52,5.14,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:03:52,81.82,6.52,5.09,30.37,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:03:59,0.0,6.52,5.14,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:04:04,0.0,6.52,5.14,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:04:10,41.09,6.52,5.06,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:04:16,4.7,8.15,5.09,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:04:21,18.82,4.89,5.09,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:04:28,0.0,6.52,5.17,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:04:34,73.13,6.52,5.09,30.37,MEDIUM RISK ⚠️,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 12:04:39,26.97,6.52,5.09,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:04:45,9.59,6.52,5.14,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:04:50,0.0,8.15,5.17,30.37,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 12:04:56,0.0,6.52,5.11,30.37,MEDIUM RISK ⚠️,Skin Irritation
